lup
left_shoulder,0.6775082945823669,0.7259810566902161,-0.321123868227005,0.9996559619903564
right_shoulder,0.4176997244358063,0.6987015008926392,-0.38138628005981445,0.9997257590293884
left_elbow,0.7218977808952332,0.9793463945388794,-0.27510324120521545,0.40554383397102356
right_elbow,0.3674689531326294,0.9387199878692627,-0.29574573040008545,0.5000646710395813
left_wrist,0.729148805141449,1.180882215499878,-0.48952430486679077,0.04476270452141762
right_wrist,0.729148805141449,1.180882215499878,-0.48952430486679077,0.04476270452141762
left_shoulder,0.6798574924468994,0.7279631495475769,-0.31981930136680603,0.9996421933174133
right_shoulder,0.41676849126815796,0.7082738280296326,-0.384927362203598,0.99970942735672
left_elbow,0.7216963171958923,0.9852318167686462,-0.2625429928302765,0.39350491762161255
right_elbow,0.3668714165687561,0.9471309781074524,-0.30376702547073364,0.4822003245353699
left_wrist,0.7262727618217468,1.210824966430664,-0.4584067463874817,0.04355311021208763
right_wrist,0.7262727618217468,1.210824966430664,-0.4584067463874817,0.04355311021208763
left_shoulder,0.6806144714355469,0.7288910150527954,-0.2977072596549988,0.9996321201324463
right_shoulder,0.4157513976097107,0.7131734490394592,-0.367675244808197,0.9996920824050903
left_elbow,0.7216377854347229,0.9881037473678589,-0.23621860146522522,0.38131725788116455
right_elbow,0.36641570925712585,0.9511916637420654,-0.30334168672561646,0.462552934885025
left_wrist,0.7324309349060059,1.2176107168197632,-0.43143653869628906,0.042073313146829605
right_wrist,0.7324309349060059,1.2176107168197632,-0.43143653869628906,0.042073313146829605
left_shoulder,0.6810439229011536,0.7293736338615417,-0.2784666419029236,0.9996403455734253
right_shoulder,0.4150634706020355,0.717090368270874,-0.358974426984787,0.9996938705444336
left_elbow,0.7216307520866394,0.988201916217804,-0.22302916646003723,0.3822331726551056
right_elbow,0.366362988948822,0.9543917775154114,-0.3121803402900696,0.4578625559806824
left_wrist,0.733418345451355,1.2145354747772217,-0.4429173469543457,0.042036958038806915
right_wrist,0.733418345451355,1.2145354747772217,-0.4429173469543457,0.042036958038806915
left_shoulder,0.6812993884086609,0.7294257879257202,-0.27795350551605225,0.999647319316864
right_shoulder,0.415069580078125,0.7167605757713318,-0.3473019301891327,0.9996881484985352
left_elbow,0.7201784253120422,0.988743245601654,-0.2239668369293213,0.3800071179866791
right_elbow,0.36694639921188354,0.9552621841430664,-0.3055771291255951,0.4460221230983734
left_wrist,0.7333154678344727,1.219889521598816,-0.444781631231308,0.04112272709608078
right_wrist,0.7333154678344727,1.219889521598816,-0.444781631231308,0.04112272709608078
left_shoulder,0.6963647603988647,0.7190555930137634,-0.35716572403907776,0.9996471405029297
right_shoulder,0.4173955023288727,0.6878346800804138,-0.3773873448371887,0.9996693134307861
left_elbow,0.7477337121963501,0.9886148571968079,-0.33040764927864075,0.40062421560287476
right_elbow,0.3467118442058563,0.9466050863265991,-0.325800359249115,0.45881387591362
left_wrist,0.7566261291503906,1.2356911897659302,-0.5397325754165649,0.04432092607021332
right_wrist,0.7566261291503906,1.2356911897659302,-0.5397325754165649,0.04432092607021332
left_shoulder,0.6990277767181396,0.7045497894287109,-0.3917846381664276,0.9996340274810791
right_shoulder,0.4176916480064392,0.6808258891105652,-0.4187275469303131,0.9996693730354309
left_elbow,0.7437915205955505,0.9868942499160767,-0.3472333550453186,0.39663583040237427
right_elbow,0.3355870842933655,0.9463125467300415,-0.34200960397720337,0.4766988456249237
left_wrist,0.7541792988777161,1.2302472591400146,-0.5518810153007507,0.043528057634830475
right_wrist,0.7541792988777161,1.2302472591400146,-0.5518810153007507,0.043528057634830475
left_shoulder,0.7009855508804321,0.6960462927818298,-0.38091331720352173,0.9996358752250671
right_shoulder,0.41773492097854614,0.6770961880683899,-0.4090213179588318,0.9996466040611267
left_elbow,0.7472745180130005,0.9752220511436462,-0.3457760512828827,0.40189164876937866
right_elbow,0.3373899757862091,0.9437630772590637,-0.33781465888023376,0.47713056206703186
left_wrist,0.7540709972381592,1.2287108898162842,-0.5479775667190552,0.04539394751191139
right_wrist,0.7540709972381592,1.2287108898162842,-0.5479775667190552,0.04539394751191139
left_shoulder,0.7022771835327148,0.6930135488510132,-0.3910279870033264,0.9996303915977478
right_shoulder,0.41780170798301697,0.6771964430809021,-0.4193541407585144,0.9996222257614136
left_elbow,0.7462277412414551,0.9735859632492065,-0.3491224944591522,0.4022548496723175
right_elbow,0.3392900228500366,0.9435259103775024,-0.3344559371471405,0.4793338179588318
left_wrist,0.7565932273864746,1.2280006408691406,-0.5707690119743347,0.046314537525177
right_wrist,0.7565932273864746,1.2280006408691406,-0.5707690119743347,0.046314537525177
left_shoulder,0.702422022819519,0.6909739971160889,-0.38934484124183655,0.9996233582496643
right_shoulder,0.41779953241348267,0.6760774850845337,-0.4183501601219177,0.9996192455291748
left_elbow,0.7459971308708191,0.9724916815757751,-0.3418141007423401,0.39871495962142944
right_elbow,0.3391808867454529,0.9435271620750427,-0.34050387144088745,0.4843241274356842
left_wrist,0.7602669596672058,1.2291499376296997,-0.5527255535125732,0.04750349372625351
right_wrist,0.7602669596672058,1.2291499376296997,-0.5527255535125732,0.04750349372625351
left_shoulder,0.7015683650970459,0.6886875629425049,-0.1916654407978058,0.9996415376663208
right_shoulder,0.4135652482509613,0.6769849061965942,-0.3270718455314636,0.9996338486671448
left_elbow,0.7976603507995605,0.9534260630607605,-0.09683705866336823,0.43232133984565735
right_elbow,0.3324872851371765,0.9484609961509705,-0.37410682439804077,0.49375808238983154
left_wrist,0.9334555864334106,1.124119520187378,-0.26497089862823486,0.07521301507949829
right_wrist,0.9334555864334106,1.124119520187378,-0.26497089862823486,0.07521301507949829
