lup,0.700290322303772,0.6666705012321472,-0.22138087451457977,0.9999754428863525,0.4706323742866516,0.6325104236602783,-0.22646629810333252,0.9999397993087769,0.7379359602928162,0.8828084468841553,-0.22939595580101013,0.8807240128517151,0.42741113901138306,0.8398264646530151,-0.2784916162490845,0.8343290686607361,0.7137978672981262,1.033565878868103,-0.5175396203994751,0.15947064757347107,0.7137978672981262,1.033565878868103,-0.5175396203994751,0.15947064757347107
lup,0.7003375291824341,0.6632112860679626,-0.17290854454040527,0.9999744892120361,0.4707251191139221,0.632426917552948,-0.18930509686470032,0.9999398589134216,0.7394492030143738,0.8789983987808228,-0.14588108658790588,0.8815165162086487,0.43020009994506836,0.8402114510536194,-0.26201555132865906,0.823614776134491,0.7189379930496216,1.0336512327194214,-0.3238362967967987,0.1592503786087036,0.7189379930496216,1.0336512327194214,-0.3238362967967987,0.1592503786087036
lup,0.7005101442337036,0.6594076752662659,-0.1499277800321579,0.99997478723526,0.47112488746643066,0.6319648027420044,-0.16018061339855194,0.9999414682388306,0.7403572797775269,0.872404932975769,-0.11568909883499146,0.8817533254623413,0.4337065815925598,0.8402078151702881,-0.26178258657455444,0.8048379421234131,0.7223798036575317,1.0337122678756714,-0.24279901385307312,0.1634736806154251,0.7223798036575317,1.0337122678756714,-0.24279901385307312,0.1634736806154251
lup,0.7006875872612,0.6565530300140381,-0.14381276071071625,0.9999745488166809,0.47213417291641235,0.6317127346992493,-0.1671440601348877,0.9999417066574097,0.7428381443023682,0.8625551462173462,-0.11881073564291,0.8822572231292725,0.43710583448410034,0.8424488306045532,-0.28951865434646606,0.7908663749694824,0.7266236543655396,1.032615303993225,-0.26305001974105835,0.17107540369033813,0.7266236543655396,1.032615303993225,-0.26305001974105835,0.17107540369033813
lup,0.7032720446586609,0.6558728814125061,-0.15289406478405,0.9999755620956421,0.47366517782211304,0.6310303211212158,-0.16486336290836334,0.9999410510063171,0.7455742955207825,0.8622075915336609,-0.14448228478431702,0.8827494382858276,0.43890270590782166,0.8424211740493774,-0.3220926523208618,0.7651259899139404,0.7333011031150818,1.0325626134872437,-0.32805439829826355,0.18933159112930298,0.7333011031150818,1.0325626134872437,-0.32805439829826355,0.18933159112930298
lup,0.6236875653266907,0.6348364949226379,-0.2520920932292938,0.999973475933075,0.41560912132263184,0.6485081911087036,0.02233007922768593,0.9998266100883484,0.7192450761795044,0.5903269052505493,-0.6513145565986633,0.8934729099273682,0.3762058615684509,0.8421909809112549,0.39481621980667114,0.7538679242134094,0.762355625629425,0.409369558095932,-1.1444672346115112,0.26993271708488464,0.762355625629425,0.409369558095932,-1.1444672346115112,0.26993271708488464
lup,0.6068596243858337,0.6276934146881104,-0.16087579727172852,0.999944806098938,0.4072898030281067,0.6501978039741516,-0.05150235444307327,0.9997217059135437,0.7112085819244385,0.5774286985397339,-0.49331799149513245,0.9030643701553345,0.3764161467552185,0.8423130512237549,-0.0064471932128071785,0.7555651068687439,0.7736364603042603,0.4049135744571686,-0.9025232195854187,0.3424696922302246,0.7736364603042603,0.4049135744571686,-0.9025232195854187,0.3424696922302246
lup,0.6100979447364807,0.6229877471923828,-0.10847978293895721,0.9999215006828308,0.4053120017051697,0.6521314978599548,-0.05671413987874985,0.9996487498283386,0.7155835628509521,0.5588876605033875,-0.40341705083847046,0.9112913608551025,0.37448665499687195,0.8562498688697815,-0.0782848373055458,0.7565259337425232,0.7803686857223511,0.39341339468955994,-0.7518367171287537,0.4077998697757721,0.7803686857223511,0.39341339468955994,-0.7518367171287537,0.4077998697757721
lup,0.612372100353241,0.6176295876502991,-0.10188911855220795,0.9999022483825684,0.4054912030696869,0.653515636920929,-0.08493869006633759,0.9995509386062622,0.7167733907699585,0.553034245967865,-0.37516480684280396,0.9191649556159973,0.37334662675857544,0.8639298677444458,-0.053813450038433075,0.76433265209198,0.7868214845657349,0.3856068253517151,-0.6848493814468384,0.4666637182235718,0.7868214845657349,0.3856068253517151,-0.6848493814468384,0.4666637182235718
lup,0.6126459836959839,0.6185720562934875,-0.09148857742547989,0.9998763203620911,0.40505489706993103,0.6546152234077454,-0.08788592368364334,0.9994300603866577,0.7179377675056458,0.5524469614028931,-0.3544924557209015,0.9260446429252625,0.37527191638946533,0.8626460433006287,-0.048681825399398804,0.7650253176689148,0.7931271195411682,0.3863307237625122,-0.666868269443512,0.5196481347084045,0.7931271195411682,0.3863307237625122,-0.666868269443512,0.5196481347084045
lup,0.6133538484573364,0.618615448474884,-0.08513001352548599,0.9998688101768494,0.40633755922317505,0.6538728475570679,-0.09515644609928131,0.9993852972984314,0.7204337120056152,0.5493447780609131,-0.3172227144241333,0.9327803254127502,0.3752513825893402,0.8552902936935425,-0.05811043828725815,0.7707388401031494,0.7988470792770386,0.38604599237442017,-0.6121509671211243,0.5673854351043701,0.7988470792770386,0.38604599237442017,-0.6121509671211243,0.5673854351043701
lup,0.6153297424316406,0.618838369846344,-0.10460656881332397,0.9998564124107361,0.40674495697021484,0.6533326506614685,-0.10300426185131073,0.999287486076355,0.7268750071525574,0.5421534776687622,-0.3339267373085022,0.9384526014328003,0.3777387738227844,0.8519451022148132,-0.05016340687870979,0.7724002003669739,0.801121711730957,0.3760523498058319,-0.6374151706695557,0.6101816892623901,0.801121711730957,0.3760523498058319,-0.6374151706695557,0.6101816892623901
lup,0.616294801235199,0.6183748841285706,-0.11201395839452744,0.9998383522033691,0.40729355812072754,0.6532434821128845,-0.09065979719161987,0.9992066621780396,0.7295973896980286,0.543087363243103,-0.3324158787727356,0.9433744549751282,0.37851426005363464,0.8512378931045532,0.0510074682533741,0.7697861194610596,0.8016621470451355,0.3761800527572632,-0.6371534466743469,0.6486279964447021,0.8016621470451355,0.3761800527572632,-0.6371534466743469,0.6486279964447021
lup,0.6165507435798645,0.6170656085014343,-0.11255784332752228,0.9997881054878235,0.4068310260772705,0.6528818607330322,-0.10026206821203232,0.9990924596786499,0.7314476370811462,0.5464007258415222,-0.29616329073905945,0.9477192759513855,0.37738674879074097,0.8509789109230042,0.0516042597591877,0.7756022810935974,0.7991014719009399,0.37222710251808167,-0.587937593460083,0.6832809448242188,0.7991014719009399,0.37222710251808167,-0.587937593460083,0.6832809448242188
lup,0.6161445379257202,0.6164879202842712,-0.102045439183712,0.9997453689575195,0.40567547082901,0.652596116065979,-0.09010789543390274,0.9989778995513916,0.7336896061897278,0.548715353012085,-0.34422218799591064,0.9517467617988586,0.37690845131874084,0.8569273352622986,0.00281066307798028,0.7800522446632385,0.7975348830223083,0.36370521783828735,-0.6777238249778748,0.7145618796348572,0.7975348830223083,0.36370521783828735,-0.6777238249778748,0.7145618796348572
lup,0.6161295175552368,0.6158594489097595,-0.10678163915872574,0.9997518658638,0.4058658480644226,0.6524555087089539,-0.07529052346944809,0.9989882707595825,0.7367013692855835,0.552017331123352,-0.44639840722084045,0.9556025266647339,0.37729835510253906,0.8555005192756653,-0.1793775111436844,0.777904748916626,0.781660258769989,0.3653261065483093,-0.8167734146118164,0.7427676916122437,0.781660258769989,0.3653261065483093,-0.8167734146118164,0.7427676916122437
lup,0.6157785058021545,0.6163371205329895,-0.10379517078399658,0.9997572302818298,0.405966579914093,0.6522714495658875,-0.08078908920288086,0.9989959001541138,0.7403153777122498,0.554706871509552,-0.4326797127723694,0.9592211246490479,0.3789127767086029,0.8555262684822083,-0.22945086658000946,0.7759813070297241,0.7690324783325195,0.368383526802063,-0.7845544815063477,0.7681836485862732,0.7690324783325195,0.368383526802063,-0.7845544815063477,0.7681836485862732
lup,0.6145921349525452,0.6164659261703491,-0.11894315481185913,0.9997652769088745,0.4017489552497864,0.6504852771759033,-0.08274081349372864,0.998991847038269,0.74612957239151,0.5537625551223755,-0.4616997241973877,0.9626502394676208,0.37623825669288635,0.8509376645088196,-0.17124170064926147,0.7750678062438965,0.7579919695854187,0.36556902527809143,-0.8355121612548828,0.7911564111709595,0.7579919695854187,0.36556902527809143,-0.8355121612548828,0.7911564111709595
lup,0.6118770837783813,0.6156984567642212,-0.10293520987033844,0.9997732639312744,0.39729052782058716,0.6470749974250793,-0.10023782402276993,0.9990307092666626,0.7488545775413513,0.5527125597000122,-0.4256609082221985,0.9658575057983398,0.37439197301864624,0.8422484993934631,-0.2980383038520813,0.7781561017036438,0.7544935941696167,0.3621003329753876,-0.7754501104354858,0.8118019104003906,0.7544935941696167,0.3621003329753876,-0.7754501104354858,0.8118019104003906
